point_id,ai_cost_usd,ai_cost_basis,ai_cost_date,human_cost_usd,human_cost_basis,evidence
reas-epoch-mathl5-sonnet35-1022,0.00716649,list_price,2025-01-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=claude-3-5-sonnet-20241022, Benchmark=MATH level 5: output 450.5672 tokens/question reported; input 135.9924 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 136@3.0 +out 451@15.0 per M (anthropic sheet 2024-06-20). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-sonnet37,0.0127591,list_price,2025-02-24,,not_available,"Epoch output-length release scatter_data.csv Identifier=claude-3-7-sonnet-20250219, Benchmark=MATH level 5: output 823.4063 tokens/question reported; input 135.9924 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 136@3.0 +out 823@15.0 per M (anthropic sheet 2025-02-24). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-sonnet37-64k,0.205412,list_price,2025-03-13,,not_available,"Epoch output-length release scatter_data.csv Identifier=claude-3-7-sonnet-20250219_64K, Benchmark=MATH level 5: output 13666.9071 tokens/question reported; input 135.9924 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 136@3.0 +out 13,667@15.0 per M (anthropic sheet 2025-02-24). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-tulu3-70b,0.000800596,list_price,2025-01-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=Llama-3.1-Tulu-3-70B-DPO, Benchmark=MATH level 5: output 753.5718 tokens/question reported; input 135.9796 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 136@0.9 +out 754@0.9 per M (together sheet 2024-11-21). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-v3,0.000312083,list_price,2025-01-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=DeepSeek-V3, Benchmark=MATH level 5: output 1047.4131 tokens/question reported; input 134.3369 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 134@0.14 +out 1,047@0.28 per M (deepseek sheet 2024-12-26). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-v3-0324,0.00168517,list_price,2025-04-01,,not_available,"Epoch output-length release scatter_data.csv Identifier=DeepSeek-V3-0324, Benchmark=MATH level 5: output 1498.9977 tokens/question reported; input 134.3369 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 134@0.27 +out 1,499@1.1 per M (deepseek sheet 2025-02-09). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-wizardlm2,0.00139408,list_price,2025-01-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=WizardLM-2-8x22B, Benchmark=MATH level 5: output 1017.7915 tokens/question reported; input 143.9418 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 144@1.2 +out 1,018@1.2 per M (together sheet 2024-04-15). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-yi15-34b,0.000642164,list_price,2025-01-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=Yi-1.5-34B-Chat, Benchmark=MATH level 5: output 656.8882 tokens/question reported; input 145.8165 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 146@0.8 +out 657@0.8 per M (together sheet 2023-11-23). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-mathl5-yi34b,0.000673289,list_price,2025-01-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=Yi-34B-Chat, Benchmark=MATH level 5: output 695.7946 tokens/question reported; input 145.8165 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 146@0.8 +out 696@0.8 per M (together sheet 2023-11-23). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is an assumed competition solver; no human study and no payment."
reas-epoch-otis-claude2,0.0102407,list_price,2025-03-07,,not_available,"Epoch output-length release scatter_data.csv Identifier=claude-2.0, Benchmark=OTIS Mock AIME 2024-2025: output 363.6667 tokens/question reported; input 189.0889 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 189@8.0 +out 364@24.0 per M (anthropic sheet 2023-07-11). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-claude21,0.0103031,list_price,2025-03-07,,not_available,"Epoch output-length release scatter_data.csv Identifier=claude-2.1, Benchmark=OTIS Mock AIME 2024-2025: output 366.2667 tokens/question reported; input 189.0889 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 189@8.0 +out 366@24.0 per M (anthropic sheet 2023-07-11). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-dsv32,0.00776249,list_price,2025-12-16,,not_available,"Epoch Inspect log, run 2025-12-16; summed sample usage in 11,625@0.28 +cacheread 51,200@0.028 +out 6,568,473@0.42 per M (deepseek sheet 2025-09-29); total $2.76 / 356 completed samples. Graders excluded. Observed usage only: the row's compute adds an estimated missing-work allowance of 0.8% that this cost excludes. HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-gemini10pro,0.0009155,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=gemini-1.0-pro-001, Benchmark=OTIS Mock AIME 2024-2025: output 545.4667 tokens/question reported; input 194.6000 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 195@0.5 +out 545@1.5 per M (google sheet 2024-02-15). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-gemini15flash1,0.000316308,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=gemini-1.5-flash-001, Benchmark=OTIS Mock AIME 2024-2025: output 1005.7111 tokens/question reported; input 194.6000 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 195@0.075 +out 1,006@0.3 per M (google sheet 2024-10-01). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-gemini15flash2,0.000286828,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=gemini-1.5-flash-002, Benchmark=OTIS Mock AIME 2024-2025: output 907.4444 tokens/question reported; input 194.6000 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 195@0.075 +out 907@0.3 per M (google sheet 2024-10-01). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-gemini15flash8b,0.000142284,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=gemini-1.5-flash-8b-001, Benchmark=OTIS Mock AIME 2024-2025: output 900.0889 tokens/question reported; input 193.8741 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 194@0.0375 +out 900@0.15 per M (google sheet 2024-10-03). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-gemini15pro1,0.00429869,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=gemini-1.5-pro-001, Benchmark=OTIS Mock AIME 2024-2025: output 811.0889 tokens/question reported; input 194.6000 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 195@1.25 +out 811@5.0 per M (google sheet 2024-10-01). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-gemini15pro2,0.00437658,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=gemini-1.5-pro-002, Benchmark=OTIS Mock AIME 2024-2025: output 826.6667 tokens/question reported; input 194.6000 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 195@1.25 +out 827@5.0 per M (google sheet 2024-10-01). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-gemini20flash,0.000645907,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=gemini-2.0-flash-001, Benchmark=OTIS Mock AIME 2024-2025: output 1566.0000 tokens/question reported; input 195.0667 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 195@0.1 +out 1,566@0.4 per M (google sheet 2025-02-05). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-gemini31pro,0.153492,list_price,2026-02-20,,not_available,"Epoch Inspect log, run 2026-02-20; summed sample usage in 57,590@2.0 +out 4,300,957@12.0 per M (google sheet 2026-02-19); total $51.73 / 337 completed samples. Graders excluded. Observed usage only: the row's compute adds an estimated missing-work allowance of 4.4% that this cost excludes. HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-gemma2-27b,,not_available,,,not_available,"Epoch output-length release, Identifier=gemma-2-27b-it, Benchmark=OTIS Mock AIME 2024-2025; gemma-2-27b-it has no published per-token list price (open weights or never API-served) HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-gemma2-9b,,not_available,,,not_available,"Epoch output-length release, Identifier=gemma-2-9b-it, Benchmark=OTIS Mock AIME 2024-2025; gemma-2-9b-it has no published per-token list price (open weights or never API-served) HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-gemma3-27b,,not_available,,,not_available,"Epoch output-length release, Identifier=gemma-3-27b-it, Benchmark=OTIS Mock AIME 2024-2025; gemma-3-27b-it has no published per-token list price (open weights or never API-served) HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-glm47,0.0512735,list_price,2026-01-29,,not_available,"Epoch Inspect log, run 2026-01-29; summed sample usage in 14,444@0.6 +cacheread 592@0.11 +out 2,023,666@2.2 per M (zai sheet 2025-12-22); total $4.46 / 87 completed samples. Graders excluded. Observed usage only: the row's compute adds an estimated missing-work allowance of 19.6% that this cost excludes. HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-glm5,0.0657025,list_price,2026-02-12,,not_available,"Epoch Inspect log, run 2026-02-12; summed sample usage in 7,107@1.0 +out 880,657@3.2 per M (zai sheet 2026-02-11); total $2.83 / 43 completed samples. Graders excluded. Observed usage only: the row's compute adds an estimated missing-work allowance of 39.8% that this cost excludes. HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-gpt41,0.0308701,list_price,2025-04-14,,not_available,"Epoch output-length release scatter_data.csv Identifier=gpt-4.1-2025-04-14, Benchmark=OTIS Mock AIME 2024-2025: output 3812.1111 tokens/question reported; input 186.6000 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@2.0 +out 3,812@8.0 per M (openai sheet 2025-04-14). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-gpt41mini,0.00845725,list_price,2025-04-14,,not_available,"Epoch output-length release scatter_data.csv Identifier=gpt-4.1-mini-2025-04-14, Benchmark=OTIS Mock AIME 2024-2025: output 5239.1333 tokens/question reported; input 186.6000 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@0.4 +out 5,239@1.6 per M (openai sheet 2025-04-14). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-gpt41nano,0.00137837,list_price,2025-04-14,,not_available,"Epoch output-length release scatter_data.csv Identifier=gpt-4.1-nano-2025-04-14, Benchmark=OTIS Mock AIME 2024-2025: output 3399.2667 tokens/question reported; input 186.6000 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@0.1 +out 3,399@0.4 per M (openai sheet 2025-04-14). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-gpt45,0.255325,list_price,2025-02-28,,not_available,"Epoch output-length release scatter_data.csv Identifier=gpt-4.5-preview-2025-02-27, Benchmark=OTIS Mock AIME 2024-2025: output 1608.8667 tokens/question reported; input 186.6000 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@75.0 +out 1,609@150.0 per M (openai sheet 2025-02-27). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-gpt4o-0513,0.011968,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=gpt-4o-2024-05-13, Benchmark=OTIS Mock AIME 2024-2025: output 735.6667 tokens/question reported; input 186.6000 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@5.0 +out 736@15.0 per M (openai sheet 2024-05-13). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-gpt4o-0806,0.00882317,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=gpt-4o-2024-08-06, Benchmark=OTIS Mock AIME 2024-2025: output 835.6667 tokens/question reported; input 186.6000 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@2.5 +out 836@10.0 per M (openai sheet 2024-10-01). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-gpt4o-1120,0.0103747,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=gpt-4o-2024-11-20, Benchmark=OTIS Mock AIME 2024-2025: output 990.8222 tokens/question reported; input 186.6000 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@2.5 +out 991@10.0 per M (openai sheet 2024-10-01). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-gpt4turbo,0.0244253,list_price,2025-02-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=gpt-4-turbo-2024-04-09, Benchmark=OTIS Mock AIME 2024-2025: output 751.7778 tokens/question reported; input 187.2000 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@10.0 +out 752@30.0 per M (openai sheet 2023-11-06). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-gpt54xhigh,0.136073,list_price,2026-03-06,,not_available,"Epoch Inspect log, run 2026-03-06; summed sample usage in 73,129@2.5 +out 2,863,481@15.0 per M (openai sheet 2026-03-05); total $43.14 / 317 completed samples. Graders excluded. Observed usage only: the row's compute adds an estimated missing-work allowance of 562.6% that this cost excludes. HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-gptoss120b,0.0127748,list_price,2025-12-11,,not_available,"Epoch Inspect log, run 2025-12-11; summed sample usage in 21,744@0.15 +out 1,910,780@0.6 per M (together sheet 2025-08-05); total $1.15 / 90 completed samples. Graders excluded. HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-grok2,0.016694,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=grok-2-1212, Benchmark=OTIS Mock AIME 2024-2025: output 1631.3333 tokens/question reported; input 190.3333 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 190@2.0 +out 1,631@10.0 per M (xai sheet 2024-12-12). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-grok3,0.083743,list_price,2025-04-10,,not_available,"Epoch output-length release scatter_data.csv Identifier=grok-3-beta, Benchmark=OTIS Mock AIME 2024-2025: output 5544.8000 tokens/question reported; input 190.3333 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 190@3.0 +out 5,545@15.0 per M (xai sheet 2025-04-09). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-grok3mini,0.0101733,list_price,2025-04-10,,not_available,"Epoch output-length release scatter_data.csv Identifier=grok-3-mini-beta_high, Benchmark=OTIS Mock AIME 2024-2025: output 20232.4889 tokens/question reported; input 190.3333 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 190@0.3 +out 20,232@0.5 per M (xai sheet 2025-04-09). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-haiku3,0.000755661,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=claude-3-haiku-20240307, Benchmark=OTIS Mock AIME 2024-2025: output 566.7111 tokens/question reported; input 189.0889 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 189@0.25 +out 567@1.25 per M (anthropic sheet 2024-03-13). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-haiku35,0.00239545,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=claude-3-5-haiku-20241022, Benchmark=OTIS Mock AIME 2024-2025: output 561.0444 tokens/question reported; input 189.0889 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 189@0.8 +out 561@4.0 per M (anthropic sheet 2024-11-20). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-hermes70b,0.00079914,list_price,2025-04-01,,not_available,"Epoch output-length release scatter_data.csv Identifier=Hermes-2-Theta-Llama-3-70B, Benchmark=OTIS Mock AIME 2024-2025: output 700.7778 tokens/question reported; input 187.1556 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@0.9 +out 701@0.9 per M (together sheet 2024-06-20). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-llama2-70b,0.0008286,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=Llama-2-70b-chat-hf, Benchmark=OTIS Mock AIME 2024-2025: output 711.4667 tokens/question reported; input 209.2000 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 209@0.9 +out 711@0.9 per M (together sheet 2023-07-18). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-llama3-70b,0.000785332,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=Meta-Llama-3-70B-Instruct, Benchmark=OTIS Mock AIME 2024-2025: output 705.2667 tokens/question reported; input 187.1556 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@0.88 +out 705@0.88 per M (together sheet 2024-04-18). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-llama3-8b,0.000149808,list_price,2024-04-18,,not_available,"Epoch output-length release scatter_data.csv Identifier=Meta-Llama-3-8B-Instruct, Benchmark=OTIS Mock AIME 2024-2025: output 645.1111 tokens/question reported; input 187.1556 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@0.18 +out 645@0.18 per M (together sheet 2024-04-18). Date is the price-sheet date; the hub has since re-run this model/benchmark so the original run date is unknown. HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-llama32-90b,0.00161083,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=Llama-3.2-90B-Vision-Instruct, Benchmark=OTIS Mock AIME 2024-2025: output 1155.2000 tokens/question reported; input 187.1556 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@1.2 +out 1,155@1.2 per M (together sheet 2024-09-25). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-llama33-70b,0.0011829,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=Llama-3.3-70B-Instruct, Benchmark=OTIS Mock AIME 2024-2025: output 1157.0444 tokens/question reported; input 187.1556 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@0.88 +out 1,157@0.88 per M (together sheet 2024-12-06). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-llama4-maverick,0.0011663,list_price,2025-04-08,,not_available,"Epoch output-length release scatter_data.csv Identifier=Llama-4-Maverick-17B-128E-Instruct-FP8, Benchmark=OTIS Mock AIME 2024-2025: output 1312.6667 tokens/question reported; input 187.1556 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@0.27 +out 1,313@0.85 per M (together sheet 2025-04-05). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-llama4-scout,0.000880613,list_price,2025-04-08,,not_available,"Epoch output-length release scatter_data.csv Identifier=Llama-4-Scout-17B-16E-Instruct, Benchmark=OTIS Mock AIME 2024-2025: output 1435.4667 tokens/question reported; input 187.1556 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@0.18 +out 1,435@0.59 per M (together sheet 2025-04-05). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-mistrallarge2402,0.0185559,list_price,2024-07-23,,not_available,"Epoch output-length release scatter_data.csv Identifier=mistral-large-2402, Benchmark=OTIS Mock AIME 2024-2025: output 703.8889 tokens/question reported; input 207.8222 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 208@8.0 +out 704@24.0 per M (mistral sheet 2024-02-26). Date is the price-sheet date: the run started 2025-02-25 but no retained sheet lists this model on that day, so the last published sheet (ending 2024-07-23) is applied. HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-mistrallarge2407,0.00578298,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=mistral-large-2407, Benchmark=OTIS Mock AIME 2024-2025: output 894.5556 tokens/question reported; input 207.8222 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 208@2.0 +out 895@6.0 per M (mistral sheet 2024-07-24). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-mistrallarge2411,0.00604391,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=mistral-large-2411, Benchmark=OTIS Mock AIME 2024-2025: output 938.0444 tokens/question reported; input 207.8222 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 208@2.0 +out 938@6.0 per M (mistral sheet 2024-07-24). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-mistralsmall2501,0.000284407,list_price,2025-03-18,,not_available,"Epoch output-length release scatter_data.csv Identifier=mistral-small-2501, Benchmark=OTIS Mock AIME 2024-2025: output 883.1778 tokens/question reported; input 194.5333 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 195@0.1 +out 883@0.3 per M (mistral sheet 2025-01-30). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-mistralsmall2503,0.0002758,list_price,2025-03-18,,not_available,"Epoch output-length release scatter_data.csv Identifier=mistral-small-2503, Benchmark=OTIS Mock AIME 2024-2025: output 854.4889 tokens/question reported; input 194.5333 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 195@0.1 +out 854@0.3 per M (mistral sheet 2025-01-30). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-o1med,0.653491,list_price,2025-02-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=o1-2024-12-17_medium, Benchmark=OTIS Mock AIME 2024-2025: output 10844.8667 tokens/question reported; input 186.6000 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@15.0 +out 10,845@60.0 per M (openai sheet 2024-12-05). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-o1mini,0.035464,list_price,2025-03-06,,not_available,"Epoch output-length release scatter_data.csv Identifier=o1-mini-2024-09-12_high, Benchmark=OTIS Mock AIME 2024-2025: output 8013.3556 tokens/question reported; input 186.6000 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@1.1 +out 8,013@4.4 per M (openai sheet 2025-01-31). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-o1prev,0.501258,list_price,2025-03-07,,not_available,"Epoch output-length release scatter_data.csv Identifier=o1-preview-2024-09-12, Benchmark=OTIS Mock AIME 2024-2025: output 8307.6444 tokens/question reported; input 186.6000 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@15.0 +out 8,308@60.0 per M (openai sheet 2024-10-01). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-o3high,0.542873,list_price,2025-04-16,,not_available,"Epoch output-length release scatter_data.csv Identifier=o3-2025-04-16_high, Benchmark=OTIS Mock AIME 2024-2025: output 13525.1778 tokens/question reported; input 186.6000 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@10.0 +out 13,525@40.0 per M (openai sheet 2025-04-16). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-o3mini,0.056608,list_price,2025-02-27,,not_available,"Epoch output-length release scatter_data.csv Identifier=o3-mini-2025-01-31_high, Benchmark=OTIS Mock AIME 2024-2025: output 12818.8000 tokens/question reported; input 186.6000 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@1.1 +out 12,819@4.4 per M (openai sheet 2025-01-31). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-o4mini,0.0621757,list_price,2025-04-16,,not_available,"Epoch output-length release scatter_data.csv Identifier=o4-mini-2025-04-16_high, Benchmark=OTIS Mock AIME 2024-2025: output 14084.2000 tokens/question reported; input 186.6000 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 187@1.1 +out 14,084@4.4 per M (openai sheet 2025-04-16). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-opus3,0.0464463,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=claude-3-opus-20240229, Benchmark=OTIS Mock AIME 2024-2025: output 581.4667 tokens/question reported; input 189.0889 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 189@15.0 +out 581@75.0 per M (anthropic sheet 2024-03-04). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-opus46-32k,0.402139,list_price,2026-02-06,,not_available,"Epoch Inspect log, run 2026-02-06; summed sample usage in 82,864@5.0 +out 5,774,222@25.0 per M (anthropic sheet 2026-02-05); total $144.77 / 360 completed samples. Graders excluded. HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-opus46-64k,0.444921,list_price,2026-02-06,,not_available,"Epoch Inspect log, run 2026-02-06; summed sample usage in 82,864@5.0 +out 6,390,291@25.0 per M (anthropic sheet 2026-02-05); total $160.17 / 360 completed samples. Graders excluded. HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-phi4,,not_available,,,not_available,"Epoch output-length release, Identifier=phi-4, Benchmark=OTIS Mock AIME 2024-2025; phi-4 has no published per-token list price (open weights or never API-served) HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
reas-epoch-otis-qwen25-32b,0.000829636,list_price,2025-02-25,,not_available,"Epoch output-length release scatter_data.csv Identifier=qwen2.5-32b-instruct, Benchmark=OTIS Mock AIME 2024-2025: output 841.7556 tokens/question reported; input 195.2889 reconstructed by the Codex row (points.csv tokens minus reported output). Priced in 195@0.8 +out 842@0.8 per M (together sheet 2024-09-19). Date is the run date (Epoch hub Started at). HUMAN: Human baseline is unpaid contest participation; the source reports no payment."
