session_guid,harness,effort,environment,page_rhae_pct,config,model,game_id,api_score,levels_completed,level_count,actions,resets,state,level_scores,level_actions,level_baseline_actions,open_at,last_update
310cd2d3-2af5-4da5-8c83-0d9c41911a5a,provider_adapter,medium,LF52,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,lf52-271a04aa,100,10,10,737,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115, 115, 115]","[8, 52, 46, 54, 90, 91, 145, 70, 112, 69]","[32, 81, 60, 71, 205, 148, 244, 109, 164, 225]",2026-08-31T09:13:49.162247Z,2026-08-31T17:25:26.709402Z
eb74a017-e72e-4d90-a1f1-316715c9a2b2,provider_adapter,low,LF52,100.0,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,lf52-271a04aa,100,10,10,809,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115, 115, 115]","[8, 36, 46, 50, 124, 91, 145, 69, 117, 123]","[32, 81, 60, 71, 205, 148, 244, 109, 164, 225]",2026-08-31T09:24:34.563147Z,2026-08-31T13:28:18.86559Z
8e14a3d9-9527-4cb2-b8d4-4d0f35f65dc7,provider_adapter,none,LF52,100.0,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,lf52-271a04aa,100,10,10,741,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115, 115, 115]","[8, 37, 46, 50, 92, 91, 144, 68, 133, 72]","[32, 81, 60, 71, 205, 148, 244, 109, 164, 225]",2026-08-31T21:26:54.61316Z,2026-09-01T03:18:17.871343Z
ced68d8b-8d12-486a-adaf-cb49c1e646e7,provider_adapter,max,LP85,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,lp85-305b61c3,100,8,8,109,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115]","[8, 8, 16, 14, 10, 19, 14, 20]","[17, 38, 31, 16, 41, 60, 26, 159]",2026-08-31T08:54:48.390609Z,2026-08-31T09:14:53.853773Z
11894309-a5c9-4899-a1c2-ba2643586257,provider_adapter,xhigh,LP85,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,lp85-305b61c3,100,8,8,100,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115]","[8, 8, 16, 13, 11, 19, 5, 20]","[17, 38, 31, 16, 41, 60, 26, 159]",2026-08-31T08:54:56.074002Z,2026-08-31T09:08:44.895219Z
a478cd77-33fa-4289-a05b-7391809359a8,provider_adapter,high,LP85,100.0,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,lp85-305b61c3,100,8,8,94,0,WIN,"[115, 115, 115, 88.58131487889274, 115, 115, 115, 115]","[9, 8, 16, 17, 11, 21, 5, 7]","[17, 38, 31, 16, 41, 60, 26, 159]",2026-08-31T08:55:16.647227Z,2026-08-31T09:07:25.04287Z
a70fb65a-a136-4888-9d79-3fd2de5fdf9b,provider_adapter,medium,LP85,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,lp85-305b61c3,100,8,8,105,0,WIN,"[115, 115, 115, 100, 115, 115, 115, 115]","[8, 8, 16, 16, 12, 20, 5, 20]","[17, 38, 31, 16, 41, 60, 26, 159]",2026-08-31T09:14:10.616091Z,2026-08-31T09:24:15.762586Z
3463c5e2-0ca4-42e7-93b5-52960ee6b79d,provider_adapter,low,LP85,100.0,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,lp85-305b61c3,100,8,8,131,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115]","[9, 15, 25, 14, 21, 20, 7, 20]","[17, 38, 31, 16, 41, 60, 26, 159]",2026-08-31T09:25:22.041543Z,2026-08-31T09:37:48.797313Z
b03b485e-e87e-4fd9-97b0-0b2e764b2430,provider_adapter,none,LP85,100.0,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,lp85-305b61c3,100,8,8,130,0,WIN,"[115, 115, 115, 113.77777777777777, 115, 115, 115, 115]","[9, 15, 20, 15, 9, 22, 9, 31]","[17, 38, 31, 16, 41, 60, 26, 159]",2026-08-31T09:41:47.183285Z,2026-08-31T09:54:15.062522Z
c836fd19-5a16-4ca0-8d3f-afd48c73073e,provider_adapter,max,LS20,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,ls20-9607627b,100,7,7,370,0,WIN,"[115, 115, 115, 115, 115, 115, 115]","[16, 45, 43, 47, 60, 90, 69]","[22, 123, 73, 84, 96, 192, 186]",2026-08-31T08:54:54.945674Z,2026-08-31T09:53:21.266603Z
7de6b557-d3d9-45ab-8423-aac9c33cf5f7,provider_adapter,xhigh,LS20,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,ls20-9607627b,100,7,7,428,0,WIN,"[115, 115, 115, 115, 115, 115, 115]","[15, 99, 50, 45, 66, 78, 75]","[22, 123, 73, 84, 96, 192, 186]",2026-08-31T08:54:58.85812Z,2026-08-31T09:50:55.479355Z
27b4461a-7bdb-45f6-9bb0-f1487d6ce662,provider_adapter,high,LS20,100.0,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,ls20-9607627b,100,7,7,468,0,WIN,"[115, 115, 115, 115, 95.96001665972511, 115, 115]","[20, 99, 41, 47, 98, 84, 79]","[22, 123, 73, 84, 96, 192, 186]",2026-08-31T08:55:16.924733Z,2026-08-31T09:54:21.91099Z
6255622d-e071-4a1b-85c7-c6dc0fa92a1d,provider_adapter,medium,LS20,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,ls20-9607627b,100,7,7,458,1,WIN,"[115, 115, 115, 115, 115, 115, 115]","[20, 103, 51, 52, 87, 82, 63]","[22, 123, 73, 84, 96, 192, 186]",2026-08-31T09:14:23.033763Z,2026-08-31T10:01:33.539276Z
70f1df2e-ce12-456f-96f5-c109aa9fb703,provider_adapter,low,LS20,100.0,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,ls20-9607627b,100,7,7,440,0,WIN,"[115, 115, 115, 115, 115, 115, 115]","[20, 97, 49, 47, 46, 90, 91]","[22, 123, 73, 84, 96, 192, 186]",2026-08-31T09:25:45.433744Z,2026-08-31T10:08:17.753961Z
a018d29f-b1ac-4d07-81c4-63718009d6d7,provider_adapter,none,LS20,100.0,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,ls20-9607627b,100,7,7,493,0,WIN,"[109.75056689342404, 115, 115, 115, 92.16, 115, 115]","[21, 97, 49, 49, 100, 114, 63]","[22, 123, 73, 84, 96, 192, 186]",2026-08-31T09:41:57.965531Z,2026-08-31T10:48:54.059057Z
37443746-b7f8-4d5c-9140-b623f00cabe7,provider_adapter,max,M0R0,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,m0r0-492f87ba,100,6,6,220,0,WIN,"[115, 115, 115, 115, 115, 115]","[17, 23, 64, 13, 52, 51]","[30, 111, 203, 26, 500, 237]",2026-08-31T08:54:49.31582Z,2026-08-31T09:28:26.199433Z
ab9f6bc1-e1d0-454a-b367-71dd8d57a80f,provider_adapter,xhigh,M0R0,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,m0r0-492f87ba,100,6,6,217,0,WIN,"[115, 115, 115, 115, 115, 115]","[15, 25, 67, 12, 44, 54]","[30, 111, 203, 26, 500, 237]",2026-08-31T08:54:59.141101Z,2026-08-31T09:20:43.329595Z
50d61a09-c2b8-4354-9312-de22c65eb9b7,provider_adapter,high,M0R0,100.0,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,m0r0-492f87ba,100,6,6,228,0,WIN,"[115, 115, 115, 115, 115, 115]","[15, 23, 82, 13, 44, 51]","[30, 111, 203, 26, 500, 237]",2026-08-31T08:55:13.992694Z,2026-08-31T09:20:45.529729Z
64770dab-661a-4d60-9a18-a60db1f89a7e,provider_adapter,medium,M0R0,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,m0r0-492f87ba,100,6,6,260,0,WIN,"[115, 115, 115, 115, 115, 115]","[16, 23, 77, 14, 48, 82]","[30, 111, 203, 26, 500, 237]",2026-08-31T09:14:33.731785Z,2026-08-31T09:39:15.150632Z
04374bba-34df-4118-939b-0cfba5c1b5a7,provider_adapter,low,M0R0,100.0,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,m0r0-492f87ba,100,6,6,309,0,WIN,"[115, 115, 115, 115, 115, 115]","[16, 23, 127, 17, 52, 74]","[30, 111, 203, 26, 500, 237]",2026-08-31T09:26:06.58912Z,2026-08-31T09:56:15.936239Z
d90a75a0-4a5c-405f-bb6d-721de1b4e2e2,provider_adapter,none,M0R0,100.0,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,m0r0-492f87ba,100,6,6,267,0,WIN,"[115, 115, 115, 115, 115, 115]","[19, 23, 85, 22, 65, 53]","[30, 111, 203, 26, 500, 237]",2026-08-31T09:43:33.23818Z,2026-08-31T10:08:20.845663Z
932837ac-8800-414f-9d7c-46537ebea3a3,provider_adapter,max,R11L,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,r11l-495a7899,100,6,6,99,0,WIN,"[115, 115, 115, 115, 115, 115]","[6, 13, 30, 19, 17, 14]","[22, 33, 51, 26, 52, 49]",2026-08-31T08:54:54.209315Z,2026-08-31T09:25:30.571497Z
53880fef-9542-478a-8801-04aaa2c300ce,provider_adapter,xhigh,R11L,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,r11l-495a7899,100,6,6,101,0,WIN,"[115, 115, 115, 115, 115, 115]","[4, 13, 30, 21, 17, 16]","[22, 33, 51, 26, 52, 49]",2026-08-31T08:54:58.772145Z,2026-08-31T09:18:53.961074Z
a204250e-2b46-4474-bcc3-ff13c220d271,provider_adapter,high,R11L,100.0,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,r11l-495a7899,100,6,6,79,0,WIN,"[115, 115, 115, 115, 115, 115]","[4, 11, 12, 14, 19, 19]","[22, 33, 51, 26, 52, 49]",2026-08-31T08:55:16.65728Z,2026-08-31T09:11:29.259998Z
2d1af347-c9b0-4cc1-be15-3cb43a86c131,provider_adapter,medium,R11L,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,r11l-495a7899,100,6,6,79,0,WIN,"[115, 115, 115, 115, 115, 115]","[4, 14, 12, 14, 19, 16]","[22, 33, 51, 26, 52, 49]",2026-08-31T09:14:43.644303Z,2026-08-31T09:27:21.204893Z
12644eda-649e-47f9-ae31-a82e5f9bb594,provider_adapter,low,R11L,100.0,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,r11l-495a7899,100,6,6,79,0,WIN,"[115, 115, 115, 115, 115, 115]","[6, 12, 12, 13, 19, 17]","[22, 33, 51, 26, 52, 49]",2026-08-31T09:26:54.345707Z,2026-08-31T09:38:59.546593Z
ed31f5d7-9d75-49cb-adf0-15c5ed437c2e,provider_adapter,none,R11L,100.0,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,r11l-495a7899,100,6,6,95,0,WIN,"[115, 115, 115, 115, 115, 115]","[12, 12, 14, 16, 21, 20]","[22, 33, 51, 26, 52, 49]",2026-08-31T09:44:19.063182Z,2026-08-31T09:59:04.8269Z
d7c629e9-5f79-4225-8344-53131c1c5dbc,provider_adapter,max,RE86,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,re86-8af5384d,100,8,8,546,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115]","[20, 36, 47, 44, 63, 65, 111, 160]","[26, 42, 86, 108, 189, 139, 424, 241]",2026-08-31T08:54:49.073377Z,2026-08-31T10:06:38.786721Z
31c1d712-7594-404c-ab9d-c7512498284b,provider_adapter,xhigh,RE86,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,re86-8af5384d,100,8,8,588,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115]","[20, 36, 47, 44, 63, 63, 111, 204]","[26, 42, 86, 108, 189, 139, 424, 241]",2026-08-31T08:54:57.265833Z,2026-08-31T10:08:18.303572Z
d846db33-73ea-4066-b3be-0befc6c2dbc5,provider_adapter,high,RE86,100.0,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,re86-8af5384d,100,8,8,616,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115]","[20, 36, 47, 44, 63, 68, 129, 209]","[26, 42, 86, 108, 189, 139, 424, 241]",2026-08-31T08:55:18.298146Z,2026-08-31T10:00:03.9256Z
d98b6030-2ed9-4c1b-a318-3dc47e07cbf1,provider_adapter,medium,RE86,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,re86-8af5384d,100,8,8,598,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115]","[20, 36, 47, 44, 63, 60, 119, 209]","[26, 42, 86, 108, 189, 139, 424, 241]",2026-08-31T09:15:12.978108Z,2026-08-31T10:09:15.416231Z
f176d3f8-683e-4344-8d00-768c71e106dc,provider_adapter,low,RE86,100.0,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,re86-8af5384d,100,8,8,619,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115]","[20, 36, 47, 44, 63, 91, 109, 209]","[26, 42, 86, 108, 189, 139, 424, 241]",2026-08-31T09:27:35.864532Z,2026-08-31T10:24:41.136116Z
f3eb059e-5ec9-4fb7-b329-d28a2264490d,provider_adapter,none,RE86,100.0,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,re86-8af5384d,100,8,8,676,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 101.68064284588854]","[20, 36, 47, 48, 63, 94, 129, 239]","[26, 42, 86, 108, 189, 139, 424, 241]",2026-08-31T09:45:15.368806Z,2026-08-31T10:39:56.910734Z
7609fe46-64be-4d12-b100-81733da7c768,provider_adapter,max,S5I5,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,s5i5-18d95033,100,8,8,243,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115]","[13, 26, 37, 30, 28, 25, 48, 36]","[20, 89, 106, 54, 162, 38, 86, 83]",2026-08-31T08:54:55.452336Z,2026-08-31T09:33:35.341921Z
f8d118af-2d63-4124-8986-38ba8372fca2,provider_adapter,xhigh,S5I5,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,s5i5-18d95033,100,8,8,246,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115]","[13, 26, 37, 30, 28, 25, 50, 37]","[20, 89, 106, 54, 162, 38, 86, 83]",2026-08-31T08:54:59.170334Z,2026-08-31T09:30:12.128954Z
0945e840-474f-4f1f-9e47-bbcf7aa05639,provider_adapter,high,S5I5,100.0,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,s5i5-18d95033,100,8,8,247,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115]","[13, 26, 39, 30, 30, 25, 48, 36]","[20, 89, 106, 54, 162, 38, 86, 83]",2026-08-31T08:55:18.715769Z,2026-08-31T09:21:26.345709Z
48c2176c-6bca-488e-8c70-c9f25c0652b1,provider_adapter,medium,S5I5,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,s5i5-18d95033,100,8,8,244,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115]","[13, 26, 38, 30, 28, 25, 47, 37]","[20, 89, 106, 54, 162, 38, 86, 83]",2026-08-31T09:15:29.018811Z,2026-08-31T09:38:24.137726Z
c823ba4d-01f2-4164-b07f-bb044db4e07f,provider_adapter,low,S5I5,100.0,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,s5i5-18d95033,100,8,8,251,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115]","[13, 26, 40, 30, 33, 27, 46, 36]","[20, 89, 106, 54, 162, 38, 86, 83]",2026-08-31T09:28:43.422144Z,2026-08-31T09:51:08.606103Z
b52c3db6-f9c1-4bcf-a02a-69864952ddf4,provider_adapter,none,S5I5,100.0,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,s5i5-18d95033,100,8,8,254,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115]","[13, 26, 39, 30, 29, 27, 48, 42]","[20, 89, 106, 54, 162, 38, 86, 83]",2026-08-31T09:45:28.891226Z,2026-08-31T10:07:35.083206Z
7eebd5e4-fac6-47c7-b829-4ca32cc491e2,provider_adapter,max,SB26,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,sb26-7fbdac44,100,8,8,124,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 112.11072664359862]","[9, 15, 15, 15, 17, 19, 17, 17]","[18, 28, 18, 19, 31, 23, 58, 18]",2026-08-31T08:54:54.234079Z,2026-08-31T09:13:27.005497Z
6fa1938f-83c9-454a-90de-cd5afc826e71,provider_adapter,xhigh,SB26,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,sb26-7fbdac44,100,8,8,124,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 112.11072664359862]","[9, 15, 15, 15, 17, 19, 17, 17]","[18, 28, 18, 19, 31, 23, 58, 18]",2026-08-31T08:54:59.313952Z,2026-08-31T09:13:48.906605Z
95542d79-8533-445b-91b0-68adfa026db8,provider_adapter,high,SB26,100.0,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,sb26-7fbdac44,100,8,8,124,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 112.11072664359862]","[9, 15, 15, 15, 17, 19, 17, 17]","[18, 28, 18, 19, 31, 23, 58, 18]",2026-08-31T08:55:19.660277Z,2026-08-31T09:14:24.037287Z
4337b480-b67c-4b02-8006-f6d73dbe998d,provider_adapter,medium,SB26,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,sb26-7fbdac44,100,8,8,124,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 112.11072664359862]","[9, 15, 15, 15, 17, 19, 17, 17]","[18, 28, 18, 19, 31, 23, 58, 18]",2026-08-31T09:15:30.331059Z,2026-08-31T09:30:47.118764Z
c8d62eaa-62d0-46e2-8c8f-a7e942eb055a,provider_adapter,low,SB26,100.0,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,sb26-7fbdac44,100,8,8,124,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 112.11072664359862]","[9, 15, 15, 15, 17, 19, 17, 17]","[18, 28, 18, 19, 31, 23, 58, 18]",2026-08-31T09:28:51.10145Z,2026-08-31T09:45:43.559756Z
4ac2b6ca-bfba-4cdc-8693-cf06817576c9,provider_adapter,none,SB26,100.0,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,sb26-7fbdac44,100,8,8,124,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 112.11072664359862]","[9, 15, 15, 15, 17, 19, 17, 17]","[18, 28, 18, 19, 31, 23, 58, 18]",2026-08-31T09:45:40.925181Z,2026-08-31T10:01:33.192326Z
2e83cea2-946f-4f51-9ce5-d7ca5c8576f3,provider_adapter,max,SC25,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,sc25-635fd71a,100,6,6,132,0,WIN,"[115, 73.46938775510203, 115, 115, 115, 115]","[16, 7, 12, 21, 39, 37]","[36, 6, 32, 83, 143, 50]",2026-08-31T08:54:53.824216Z,2026-08-31T09:19:16.397354Z
3137f573-dd20-4452-b937-642727facf1b,provider_adapter,xhigh,SC25,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,sc25-635fd71a,100,6,6,134,0,WIN,"[115, 115, 115, 115, 115, 115]","[18, 5, 12, 25, 38, 36]","[36, 6, 32, 83, 143, 50]",2026-08-31T08:55:04.487647Z,2026-08-31T09:15:12.327414Z
6eaaa941-433c-41a3-b69a-a70be93c6a08,provider_adapter,high,SC25,100.0,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,sc25-635fd71a,100,6,6,140,0,WIN,"[115, 73.46938775510203, 115, 115, 115, 115]","[23, 7, 12, 23, 38, 37]","[36, 6, 32, 83, 143, 50]",2026-08-31T08:55:20.162107Z,2026-08-31T09:15:12.407119Z
6cf4ac72-c1a0-4a03-832b-20a2187377aa,provider_adapter,medium,SC25,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,sc25-635fd71a,100,6,6,166,1,WIN,"[66.94214876033058, 115, 115, 115, 115, 115]","[44, 5, 15, 23, 42, 37]","[36, 6, 32, 83, 143, 50]",2026-08-31T20:34:34.357672Z,2026-08-31T21:10:27.650418Z
72bd41b0-1184-45aa-9870-3ca00041e430,provider_adapter,low,SC25,100.0,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,sc25-635fd71a,100,6,6,146,0,WIN,"[115, 115, 115, 115, 115, 115]","[17, 5, 17, 25, 45, 37]","[36, 6, 32, 83, 143, 50]",2026-08-31T09:29:18.504063Z,2026-08-31T09:46:53.981332Z
33012dad-1c85-4b42-b48f-6be735134db2,provider_adapter,none,SC25,100.0,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,sc25-635fd71a,100,6,6,146,0,WIN,"[115, 100, 115, 115, 115, 115]","[16, 6, 17, 26, 44, 37]","[36, 6, 32, 83, 143, 50]",2026-08-31T09:46:03.027952Z,2026-08-31T10:03:53.52284Z
ec8d80f4-250f-47c4-948f-6e5d51379cb5,provider_adapter,max,SK48,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,sk48-d8078629,100,8,8,346,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115]","[15, 30, 35, 33, 61, 68, 50, 54]","[61, 177, 101, 103, 230, 181, 125, 92]",2026-08-31T08:54:57.771936Z,2026-08-31T10:19:02.408784Z
4ca04811-6008-471f-999d-b1b7d06c9386,provider_adapter,xhigh,SK48,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,sk48-d8078629,100,8,8,451,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115]","[15, 39, 36, 35, 88, 75, 116, 47]","[61, 177, 101, 103, 230, 181, 125, 92]",2026-08-31T08:55:04.757759Z,2026-08-31T10:43:30.804373Z
5bcc0575-b75b-41eb-8361-909e886fb5b9,provider_adapter,high,SK48,100.0,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,sk48-d8078629,100,8,8,433,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115]","[14, 30, 38, 35, 103, 67, 77, 69]","[61, 177, 101, 103, 230, 181, 125, 92]",2026-08-31T08:55:23.502235Z,2026-08-31T10:32:42.237267Z
02d44a10-0bee-40db-a1c2-05c2633a7bd1,provider_adapter,medium,SK48,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,sk48-d8078629,100,8,8,472,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115]","[15, 30, 35, 75, 108, 80, 63, 66]","[61, 177, 101, 103, 230, 181, 125, 92]",2026-08-31T09:16:30.130106Z,2026-08-31T10:39:33.136115Z
fa1de58a-1b78-4298-9a03-927614fc106f,provider_adapter,low,SK48,100.0,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,sk48-d8078629,100,8,8,545,2,WIN,"[115, 115, 115, 46.528661023639316, 115, 115, 115, 115]","[35, 30, 38, 151, 101, 82, 52, 56]","[61, 177, 101, 103, 230, 181, 125, 92]",2026-08-31T21:27:16.265129Z,2026-08-31T23:21:25.520483Z
f9e3da70-e91b-4b82-afbc-650030272ef9,provider_adapter,none,SK48,27.8,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,sk48-d8078629,27.77777777777778,4,8,1314,6,GAME_OVER,"[115, 115, 115, 115, 0, 0, 0, 0]","[32, 30, 49, 53, 1150, 0, 0, 0]","[61, 177, 101, 103, 230, 181, 125, 92]",2026-08-31T09:46:09.923881Z,2026-08-31T19:49:15.513707Z
553aa4ea-9177-4bf2-b9bc-fb59d237cf89,provider_adapter,max,SP80,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,sp80-589a99af,100,6,6,152,0,WIN,"[115, 115, 115, 115, 115, 115]","[5, 9, 10, 38, 47, 43]","[39, 58, 25, 148, 96, 152]",2026-08-31T08:54:58.259897Z,2026-08-31T09:18:53.526709Z
a2461924-ab5d-4356-9164-c52af764bd56,provider_adapter,xhigh,SP80,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,sp80-589a99af,100,6,6,154,0,WIN,"[115, 115, 115, 115, 115, 115]","[6, 8, 11, 25, 68, 36]","[39, 58, 25, 148, 96, 152]",2026-08-31T08:54:59.250454Z,2026-08-31T09:16:45.323768Z
f37ae900-fd49-4d08-aee4-ca124ca44392,provider_adapter,high,SP80,100.0,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,sp80-589a99af,100,6,6,144,0,WIN,"[115, 115, 115, 115, 115, 115]","[7, 8, 13, 26, 33, 57]","[39, 58, 25, 148, 96, 152]",2026-08-31T08:55:22.682254Z,2026-08-31T09:14:14.438493Z
56bc7746-bc1a-4cd1-88b2-49c1053e8916,provider_adapter,medium,SP80,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,sp80-589a99af,100,6,6,139,0,WIN,"[115, 115, 115, 115, 115, 115]","[7, 8, 19, 31, 34, 40]","[39, 58, 25, 148, 96, 152]",2026-08-31T09:17:02.130096Z,2026-08-31T09:32:31.833556Z
d547831a-5b53-4fc0-bda2-70fed34b2852,provider_adapter,low,SP80,100.0,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,sp80-589a99af,100,6,6,164,0,WIN,"[115, 115, 115, 115, 115, 115]","[6, 7, 15, 40, 61, 35]","[39, 58, 25, 148, 96, 152]",2026-08-31T09:30:49.471597Z,2026-08-31T09:46:37.77314Z
c9cd7924-ef40-49d6-8ed0-0d39bfb45ec3,provider_adapter,none,SP80,100.0,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,sp80-589a99af,100,6,6,130,0,WIN,"[115, 115, 115, 115, 115, 115]","[8, 8, 12, 35, 24, 43]","[39, 58, 25, 148, 96, 152]",2026-08-31T09:46:53.327412Z,2026-08-31T09:59:43.918519Z
2e3994e1-8760-4e47-89f3-7ec096fce420,provider_adapter,max,SU15,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,su15-1944f8ab,100,9,9,108,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115, 115]","[9, 11, 15, 9, 24, 17, 6, 7, 10]","[22, 42, 26, 115, 36, 31, 8, 40, 41]",2026-08-31T08:54:54.697209Z,2026-08-31T09:52:25.890738Z
dce2deb8-79ed-429a-9baa-55c40ae02b70,provider_adapter,xhigh,SU15,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,su15-1944f8ab,100,9,9,97,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115, 115]","[8, 11, 14, 13, 5, 12, 5, 17, 12]","[22, 42, 26, 115, 36, 31, 8, 40, 41]",2026-08-31T08:55:05.97808Z,2026-08-31T09:43:17.271535Z
bffe1ccd-c92c-44ee-abe3-d13d4185d862,provider_adapter,high,SU15,100.0,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,su15-1944f8ab,100,9,9,104,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115, 115]","[8, 12, 14, 9, 14, 14, 5, 13, 15]","[22, 42, 26, 115, 36, 31, 8, 40, 41]",2026-08-31T08:55:23.49664Z,2026-08-31T09:37:26.585857Z
d3cfee07-fe3e-4daf-8d23-2b9ed0a98509,provider_adapter,medium,SU15,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,su15-1944f8ab,100,9,9,123,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115, 115]","[8, 14, 17, 10, 28, 11, 6, 12, 17]","[22, 42, 26, 115, 36, 31, 8, 40, 41]",2026-08-31T09:17:44.664269Z,2026-08-31T10:20:56.072674Z
