point_id,ai_cost_usd,ai_cost_basis,ai_cost_date,human_cost_usd,human_cost_basis,evidence
work-gdpval-c357f0e2-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-c44e9b62-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-c44e9b62-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-c6269101-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-c6269101-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-c657103b-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-c657103b-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-c7d83f01-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-c7d83f01-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-c94452e4-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-c94452e4-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-c9bf9801-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-c9bf9801-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-cd9efc18-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-cd9efc18-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-ce864f41-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-ce864f41-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-cebf301e-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-cebf301e-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-cecac8f9-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-cecac8f9-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-d025a41c-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-d025a41c-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-d3d255b2-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-d3d255b2-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-d4525420-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-d4525420-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-d7cfae6f-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-d7cfae6f-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-dd724c67-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-dd724c67-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-dfb4e0cd-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-dfb4e0cd-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-e14e32ba-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-e14e32ba-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-e21cd746-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-e21cd746-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-e222075d-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-e222075d-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-e4f664ea-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-e4f664ea-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-e6429658-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-e6429658-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-e996036e-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-e996036e-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-eb54f575-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-eb54f575-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-ec2fccc9-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-ec2fccc9-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-ec591973-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-ec591973-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-ed2bc14c-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-ed2bc14c-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-ee09d943-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-ee09d943-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-ef8719da-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-ef8719da-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-efca245f-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
work-gdpval-efca245f-opus5,6.5634,list_price,2026-09-12,,not_available,"Artificial Analysis GDPval-AA v2 record claude-opus-5, retained as dataset/sources/gdpval/fetched/aa-opus5-record.json (page fetched 2026-09-12): gdpval token counts input 1443328948, cacheableInput 1407667015, answer 12091348, reasoning 9300465, with cacheHitRate 0.996663404781368, over 220 tasks. Priced at Anthropic list rates for claude-opus-5-max (input 5.00, cache read 0.50, cache write 6.25, output 25.00 USD/M; research/cost/list-prices.csv, sheet from 2026-07-24). Same token decomposition and 220-task normalization as compute_flops."
work-gdpval-f1be6436-gpt5,0.762,reported,2025-09-25,,not_available,"GDPval paper (arXiv 2510.04374) Table 2 and Appendix A.2.4: gold-subset mean expert cost HC=$361 and gpt-5 naive cost improvement 474x give MC=361/474=0.76160 per task; footnote 8 states MC is the average invoiced API cost per task over the three collected completions. Same per-task unit as compute_flops, which the Codex note inverts from this same figure."
