point_id,file,model_id,ai_cost_usd,ai_cost_basis,ai_cost_date,human_cost_usd,human_cost_basis,price_rows_used,evidence_note,derivation
game-vgb-zelda-gemini25pro,excluded.csv,gemini-2.5-pro-03-25,18.51,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($18.51), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
game-vgb-zelda-llama4mav,excluded.csv,llama-4-maverick,0.09,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($0.09), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses. Llama 4 Maverick was billed through a lookup-bug fallback rate of $0.10/$0.20 per million rather than Together's $0.27/$0.85, so this column is the harness's accounting, not Together's invoice."
game-vgb-zelda-gemini20flash,excluded.csv,gemini-2.0-flash-001,0.18,reported,2025-05-22,,not_available,,research/videogamebench.md,"arXiv:2505.18134 Table 8 API cost for this run ($0.18), computed by the harness itself with litellm.completion_cost over the provider usage counters; same unit as compute_flops (one run). Run dates are not published beyond ""before 2025-05-23""; the date is the litellm price table commit the note uses."
work-rli-gpt5-cli,excluded.csv,gpt-5,2.34,reported,2025-10-27,632.6,reported_price,,research/remote-labor-index.md,"arXiv:2510.26787 Figure 12 mean model running cost, $2.34 per deliverable. It is pooled over 1,038 deliverables across five API-served configurations and is not broken down per configuration; the row carries the pooled mean, as its compute_flops does. Human: the paper's printed mean project cost, $632.60, the price the client paid the freelancer through Upwork."
work-rli-gpt5-cua,excluded.csv,gpt-5,2.34,reported,2025-10-27,632.6,reported_price,,research/remote-labor-index.md,"arXiv:2510.26787 Figure 12 mean model running cost, $2.34 per deliverable. It is pooled over 1,038 deliverables across five API-served configurations and is not broken down per configuration; the row carries the pooled mean, as its compute_flops does. Human: the paper's printed mean project cost, $632.60, the price the client paid the freelancer through Upwork."
work-rli-sonnet45,excluded.csv,claude-sonnet-4-5,2.34,reported,2025-10-27,632.6,reported_price,,research/remote-labor-index.md,"arXiv:2510.26787 Figure 12 mean model running cost, $2.34 per deliverable. It is pooled over 1,038 deliverables across five API-served configurations and is not broken down per configuration; the row carries the pooled mean, as its compute_flops does. Human: the paper's printed mean project cost, $632.60, the price the client paid the freelancer through Upwork."
work-rli-grok4,excluded.csv,grok-4,2.34,reported,2025-10-27,632.6,reported_price,,research/remote-labor-index.md,"arXiv:2510.26787 Figure 12 mean model running cost, $2.34 per deliverable. It is pooled over 1,038 deliverables across five API-served configurations and is not broken down per configuration; the row carries the pooled mean, as its compute_flops does. Human: the paper's printed mean project cost, $632.60, the price the client paid the freelancer through Upwork."
work-rli-gemini25pro,excluded.csv,gemini-2.5-pro-preview-06-05,2.34,reported,2025-10-27,632.6,reported_price,,research/remote-labor-index.md,"arXiv:2510.26787 Figure 12 mean model running cost, $2.34 per deliverable. It is pooled over 1,038 deliverables across five API-served configurations and is not broken down per configuration; the row carries the pooled mean, as its compute_flops does. Human: the paper's printed mean project cost, $632.60, the price the client paid the freelancer through Upwork."
perc-hourvideo-gemini15pro-tasklevel,excluded.csv,gemini-1.5-pro-hourvideo,33.84,reported,2024-09-30,,not_available,,research/hourvideo.md,"HourVideo Table 3 Evaluation Cost $846 over the 25-video ablation, divided by 25 to match compute_statistic = mean over 25 videos. The implied $7.00/M is Gemini 1.5 Pro's above-128K input rate, which places the run before the 2024-10-01 cut; the date is the last day of that price sheet."
perc-hourvideo-gemini15pro-individual,excluded.csv,gemini-1.5-pro-hourvideo,104.84,reported,2024-09-30,,not_available,,research/hourvideo.md,"HourVideo Table 3 Evaluation Cost $2621 over the 25-video ablation, divided by 25 to match compute_statistic = mean over 25 videos. The implied $7.00/M is Gemini 1.5 Pro's above-128K input rate, which places the run before the 2024-10-01 cut; the date is the last day of that price sheet."
game-portal-gpt6astra,points.csv,gpt-6-astra,571.33,reported,2026-09-05,,not_available,,research/portal-astra.md,"Livestream overlay EST. API COST $571.33 at completion. The final counters price to $574.29 at OpenAI list ($10/$1/$50 per M), so the overlay was read 0.5% short of the final total; the operator-stated figure is carried."
game-factorio-gpt6astra,points.csv,gpt-6-astra,4500,reported,2026-09-11,,not_available,,research/factorio-astra.md,"Operator's completion post, 11 September 2026: ""At API pricing, logs indicate it would've cost about $4500"". Covers the whole run including the Luna worker, matching the row's work unit. The figure is stated to one significant figure."
reas-lean-textbook-algcomb-opus45,points.csv,claude-opus-4-5,429910,list_price,2026-04-01,,not_available,"list-prices.csv claude-opus-4-5 / anthropic / 2025-11-24..open : in 5, cached 0.5, write 6.25, out 25",research/meta-textbook.md,"arXiv:2604.03071 Table 2 totals, 83,176M input and 561.2M output tokens, at Claude Opus 4.5 list rates. The paper states the same arithmetic as ""$430K without caching""; its $100K figure is an explicitly back-of-the-envelope counterfactual for a caching harness, and research/meta-textbook.md establishes that the OpenAI-compatibility endpoint used could not cache, so the gross input is the billed input. Date is the delivered-artifact commit, the run's last observed day."
robo-cholecystectomy-srth,points.csv,srt-h-2025,,not_available,,,not_available,,research/srt-h.md,"SRT-H is a self-hosted surgical policy, never API-served; the paper reports no dollar cost."
robo-clip-artery-first-srth,points.csv,srt-h-2025,,not_available,,,not_available,,research/srt-h.md,"SRT-H is a self-hosted surgical policy, never API-served; the paper reports no dollar cost."
robo-clip-artery-third-srth,points.csv,srt-h-2025,,not_available,,,not_available,,research/srt-h.md,"SRT-H is a self-hosted surgical policy, never API-served; the paper reports no dollar cost."
robo-cut-artery-srth,points.csv,srt-h-2025,,not_available,,,not_available,,research/srt-h.md,"SRT-H is a self-hosted surgical policy, never API-served; the paper reports no dollar cost."
lang-lait-novel-opening-gpt54,points.csv,gpt-5.4-2026-03-05,,not_available,,,not_available,,research/lait.md,"LAIT reports no token, call or cost figure for any run. Footnote 8 gives only a $400 monthly subscription ""for the entire experiment"", which is neither token-metered nor isolable to one evaluation book."
reas-navier-stokes-openai,points.csv,openai-ns-2026-09-internal,,not_available,,,not_available,,research/navier-stokes-openai.md,"Internal OpenAI model, never sold per token; research/navier-stokes-openai.md records ""no dollar figure from OpenAI""."
reas-flt-lean-anthropic-internal,points.csv,anthropic-internal-research-flt-2026-08,,not_available,,,not_available,,research/flt-anthropic.md,"Internal Anthropic research model, never sold per token; the published record gives output tokens only and ""no dollars""."
robo-drone-monorace,points.csv,monorace-racing-system,,not_available,,,not_available,,research/monorace.md,"Onboard racing system, never sold through a per-token or per-run API; no operator cost figure."
